word_id,ur_meaning,en_meaning
57183,آج کے دن,today
57184,اے,O criminals
57185,مجرمو,O criminals
57186,کیا نہیں,Did not
57187,میں نے عہد کیا تھا,I enjoin
57188,تمہاری طرف,upon you
57189,اے بنی,O Children of Adam
57190,آدم,O Children of Adam
57191,کہ,That
57192,نہ,(do) not
57193,تم عبادت کرو,worship
57194,شیطان کی,the Shaitaan
57195,بیشک وہ,indeed he
57196,تمہارے لئے,(is) for you
57197,دشمن ہے,an enemy
57198,کھلم  کھلا,clear
57199,اور یہ کہ,And that
57200,عبادت کرو میری,you worship Me
57201,یہ,This
57202,راستہ ہے,(is) a Path
57203,سیدھا,Straight
57204,اور البتہ تحقیق,And indeed
57205,اس نے گمراہ کردیا,he led astray
57206,تم میں سے,from you
57207,مخلوق کو,a multitude
57208,بہت سی,great
57209,کیا پھر نہیں,Then did not
57210,تھے تم,you
57211,تم عقل سے کام لیتے,use reason
57212,یہ ہے,This (is)
57213,وہ جہنم,(the) Hell
57214,وہ جو,which
57215,تھے تم,you were
57216,تم وعدہ کیے جاتے,promised
57217,داخل ہوجاؤ اس میں,Burn therein
57218,آج کے دن,today
57219,بوجہ اس کے,because
57220,جو تھے تم,you used to
57221,تم کفر کرتے,disbelieve
57222,آج,This Day
57223,ہم مہر لگادیں گے,We will seal
57224,پر,[on]
57225,ان کے مونہوں,their mouths
57226,اور کلام کریں گے ہم سے,and will speak to Us
57227,ان کے ہاتھ,their hands
57228,اور گواہی دیں گے,and will bear witness
57229,ان کے پاؤں,their feet
57230,بوجہ اس کے,about what
57231,جو تھے وہ,they used to
57232,وہ کمائی کرتے,earn
57233,اور اگر,And if
57234,ہم چاہیں,We willed
57235,نا پید کردیں,We (would have) surely obliterated
57236,اوپر,[over]
57237,ان کی آنکھوں کے,their eyes
57238,پس وہ دوڑیں,then they (would) race
57239,راستے کو,(to find) the path
57240,تو کہاں سے,then how
57241,وہ دیکھ سکیں گے,(could) they see
57242,اور اگر,And if
57243,ہم چاہیں,We willed
57244,البتہ مسخ کردیں ہم ان کو,surely We (would have) transformed them
57245,پر,in
57246,ان کی جگہوں,their places
57247,تو نہ وہ,then not
57248,استطاعت رکھتے ہوں گے,they would have been able
57249,گزرنے کی/ چلنے کی,to proceed
57250,اور نہ,and not
57251,وہ پلٹ سکیں گے,return
57252,اور جس کسی کو بھی,And (he) whom
57253,ہم عمر دیتے ہیں,We grant him long life
57254,ہم الٹا کردیتے ہیں اس کو,We reverse him
57255,میں,in
57256,ساخت,the creation
57257,کیا بھلا نہیں,Then will not
57258,وہ عقل رکھتے,they use intellect
57259,اور نہیں,And not
57260,سکھایا ہم نے اس کو,We taught him
57261,شعر (شاعری),[the] poetry
57262,اور نہیں,and not
57263,زیب دیتا/ نہیں مناسب,it is befitting
57264,اس کو/ اس کے لئے,for him
57265,نہیں,Not
57266,ہے وہ,it
57267,مگر,(is) except
57268,ایک نصیحت,a Reminder
57269,قرآن,and a Quran
57270,اور روشن,clear
57271,تاکہ وہ خبردار کرے,To warn
57272,اس کو,(him) who
57273,جو ہے,is
57274,زندہ,alive
57275,اور ثابت ہوجائے,and may be proved true
57276,بات,the Word
57277,پر,against
57278,کافروں,the disbelievers
57279,کیا بھلا نہیں,Do not
57280,انہوں نے دیکھا,they see
57281,بیشک ہم نے,that We
57282,پیدا کیا ہم نے,[We] created
57283,ان کے لئے,for them
57284,اس میں سے,from what
57285,جو بنایا,have made
57286,ہمارے ہاتھوں نے,Our hands
57287,مویشیوں کو,cattle
57288,تو وہ,then they
57289,اس کے,[for them]
57290,مالک ہیں,(are the) owners
57291,اور مطیع کردیا ہم نے ان کو,And We have tamed them
57292,ان کے لئے,for them
57293,تو ان میں سے کچھ,so some of them
57294,ان کی سواری ہیں,they ride them
57295,اور کچھ ان میں سے,and some of them
57296,وہ کھاتے ہیں,they eat
57297,اور ان کے لئے,And for them
57298,ان میں (مویشیوں میں),therein
57299,فائدے ہیں,(are) benefits
57300,اور پینے کی چیزیں ہیں/ مشروبات ہیں,and drinks
57301,کیا پھر وہ,so (will) not
57302,شکر ادا نہ کریں گے,they give thanks
57303,اور انہوں نے بنالیے,But they have taken
57304,نا معلوم,besides
57305,سوا,besides
57306,اللہ کے,Allah
57307,کچھ الٰہ,gods
57308,شاید کہ وہ,that they may
57309,وہ مدد دئیے جائیں,be helped
57310,نہیں,Not
57311,وہ استطاعت رکھتے,they are able
57312,ان کی مدد کی,to help them
57313,بلکہ وہ,but they
57314,ان کے لئے,for them
57315,لشکر ہیں,(are) hosts
57316,حاضر کئے گئے,(who will) be brought
57317,پس نہ,So (let) not
57318,غمگین کرے تجھ کو,grieve you
57319,ان کی بات,their speech
57320,بیشک ہم,Indeed We
57321,ہم جانتے ہیں,[We] know
57322,جو کچھ,what
57323,وہ چھپاتے ہیں,they conceal
57324,اور جو کچھ,and what
57325,وہ اعلان کرتے ہیں,they declare
57326,کیا بھلا نہیں,Does not
57327,دیکھنا,see
57328,انسان,[the] man
57329,بیشک ہم نے,that We
57330,پیدا کیا ہم نے اس کو,[We] created him
57331,سے,from
57332,نطفے,a semen-drop
57333,تو پھر,Then behold
57334,وہ,He
57335,جھگڑالو ہے/ جھگڑا کرتا ہے,(is) an opponent
57336,کھلم کھلا,clear
57337,اور اس نے بیان کی ہمارے لئے/دیتا ہے,And he sets forth
57338,ہمارے لئے,for Us
57339,مثال,an example
57340,اور وہ بھول گیا,and forgets
57341,اپنی پیدائش کو,his (own) creation
57342,وہ کہتا ہے,He says
57343,کون,Who
57344,زندہ کرے گا,will give life
57345,ہڈیوں کو,(to) the bones
57346,جبکہ وہ,while they
57347,بہت پرانی ہوگئی ہوں/ بوسیدہ ہوگئی ہیں,(are) decomposed
57348,کہہ دیجئے,Say
57349,زندہ کرے گا ان کو,He will give them life
57350,وہی,Who
57351,جس نے پیدا کیا ان کو,produced them
57352,پہلی,(the) first
57353,بار,time
57354,اور وہ,and He
57355,ساتھ ہر,(is) of every
57356,تخلیق کے/ پیدائش کے,creation
57357,جاننے والا ہے/ خوب علم رکھنے والا ہے,All-Knower
57358,جس نے,The One Who
57359,بنائی,made
57360,تمہارے لئے,for you
57361,سے,from
57362,درخت,the tree
57363,سبز,[the] green
57364,آگ,fire
57365,تو تب/ دفعتاً,and behold
57366,تم,You
57367,اس سے,from it
57368,تم جلاتے ہو,ignite
57369,کیا بھلا نہیں ہے,Is it not
57370,وہ ذات,(He) Who
57371,جس نے پیدا کیا,created
57372,آسمانوں کو,the heavens
57373,اور زمین کو,and the earth
57374,قادر/ قدرت والی,Able
57375,اس بات پر,to
57376,کہ,[that]
57377,وہ پیدا کرے,create
57378,ان کی مانند,(the) like of them
57379,کیوں نہیں,Yes indeed
57380,اور وہ,and He
57381,پیدا کرنے والا ہے,(is) the Supreme Creator
57382,زبردست جاننے والا ہے,the All-Knower
57383,بیشک,Only
57384,اس کا حکم,His Command
57385,جب بھی,when
57386,وہ ارادہ کرتا ہے,He intends
57387,کسی چیز کا,a thing
57388,کہ,that
57389,وہ کہتا ہے,He says
57390,اس کو,to it
57391,ہوجا,Be
57392,تو وہ ہوجاتی ہے,and it is
57393,پس پاک ہے,So glory be
57394,وہ ذات,(to) the One who
57395,جس کے ہاتھوں میں,in Whose hand
57396,بادشاہت ہے,is (the) dominion
57397,ہر,(of) all
57398,چیز کی,things
57399,اور اسی کی طرف,and to Him
57400,تم سب لوٹائے جاؤ گے,you will be returned
57401,قسم ہے صفیں باندھنے والوں کی,By those lined
57402,صف در صف/ قطار در قطار,(in) rows
57403,پھر ڈانٹ دینے والوں کی,And those who drive
57404,سخت ڈانٹنا,strongly
57405,پھر تلاوت کرنے والوں کی,And those who recite
57406,ذکر کو/ قرآن کو,(the) Message
57407,بیشک,Indeed
57408,الٰہ تمہارا,your Lord
57409,یقینا ایک ہی ہے,(is) surely One
57410,جو رب ہے,Lord
57411,آسمانوں کا,(of) the heavens
57412,اور زمین کا,and the earth
57413,اور جو,and what
57414,ان دونوں کے درمیان ہے,(is) between both of them
57415,اور جو رب ہے,and Lord
57416,مشرقوں کا,(of) each point of sunrise
57417,بیشک ہم نے,Indeed We
57418,خوب صورت بنایا ہم نے,[We] adorned
57419,آسمان,the sky
57420,دنیا کو,[the world]
57421,زینت دے کر/ زینت سے,with an adornment
57422,ستاروں سے/ کی,(of) the stars
57423,اور حفاظت کا ذریعہ,And (to) guard
57424,سے,against
57425,ہر,every
57426,شیطان,devil
57427,جو سرکش ہے,rebellious
57428,نہیں,Not
57429,وہ کان لگا کر سن سکتے,they may listen
57430,طرف,to
57431,جماعت کے,the assembly
57432,بلندیوں والی,[the] exalted
57433,اور وہ ہانکے جاتے ہیں/ پھینکے جاتے ہیں,are pelted
57434,سے,from
57435,ہر,every
57436,طرف (سے),side
57437,سخت ذلت کے ساتھ,Repelled
57438,اور ان کے لئے,and for them
57439,عذاب ہے,(is) a punishment
57440,مسلسل/ پیہم,perpetual
57441,مگر,Except
57442,جو کوئی,(him) who
57443,اچک لے جاتا ہے,snatches
57444,اچک لے جانا,(by) theft
57445,تو پیچھا کرتا ہے اس کا,but follows him
57446,انگارہ/ شعلہ,a burning flame
57447,چمکتا,piercing
57448,پس پوچھ لیجئے ان سے,Then ask them
57449,کیا وہ,Are they
57450,زیادہ سخت ہیں,a stronger
57451,پیدائش کے اعتبار سے,creation
57452,یا,or
57453,جس,(those) whom
57454,چیز کو پیدا کیا ہم نے,We have created
57455,بیشک ہم نے,Indeed We
57456,پیدا کیا  ان کو,created them
57457,سے,from
57458,مٹی,a clay
57459,چپکتی/ لیس دار,sticky
57460,بلکہ,Nay
57461,تم حیران ہو/ تم تعجب کرتے ہو,you wonder
57462,تو وہ مذاق اڑاتے ہیں,while they mock
57463,اور جب,And when
57464,وہ نصیحت کئے جاتے ہیں,they are reminded
57465,نہیں,not
57466,نصیحت پکڑتے,they receive admonition
57467,اور جب,And when
57468,وہ دیکھتے ہیں,they see
57469,کوئی نشانی,a Sign
57470,تو وہ مذاق اڑاتے ہیں,they mock
57471,اور کہتے ہیں,And they say
57472,نہیں,Not
57473,یہ,(is) this
57474,مگر,except
57475,ایک جادو,a magic
57476,کھلم کھلا,clear
57477,کیا جب,Is it when
57478,ہم مرجائیں گے,we are dead
57479,اور ہم ہوجائیں گے,and have become
57480,مٹی,dust
57481,اور ہڈیاں,and bones
57482,کیا بیشک ہم,shall we then
57483,البتہ اٹھائے جائیں گے,be certainly resurrected
57484,کیا بھلا ہمارے آباؤ اجداد,Or our fathers
57485,پہلے (بھی),former
57486,کہہ دیجئے,Say
57487,ہاں,Yes
57488,اور تم,and you
57489,ذلیل و خوار ہونے والے ہو,(will be) humiliated
57490,تو بیشک,Then only
57491,وہ,it
57492,ڈانٹ ہوگی,(will be) a cry
57493,ایک ہی,single
57494,تو دفعتًہ,then behold
57495,وہ,They
57496,دیکھ رہے ہوں گے,will see
57497,اور وہ کہیں گے,And they will say
57498,ہائے افسوس ہم پر,O woe to us
57499,یہ ہے,This
57500,دن,(is the) Day
57501,جزا کا,(of) the Recompense
57502,یہ ہے,This
57503,دن,(is the) Day
57504,فیصلے کا,(of) Judgment
57505,وہ جو,which
57506,تھے تم,you used to
57507,اس کو,[of it]
57508,تم جھٹلایا کرتے,deny
57509,گھیر لاؤ,Gather
57510,ان لوگوں کو,those who
57511,جنہوں نے ظلم کیا,wronged
57512,اور ان کی بیویوں کو/ ان کے ساتھیوں کو,and their kinds
57513,"اور ان کو،",and what
57514,جن کی تھے وہ,they used (to)
57515,عبادت کرتے,worship
57516,نا معلوم,Besides
57517,سوا,Besides
57518,اللہ کے,Allah
57519,پس راہ دکھاؤ ان کو,then lead them
57520,طرف,to
57521,جانے والے راستے کی,(the) Path
57522,جہنم کی,(of) the Hellfire
57523,اور روکو ان کو,And stop them
57524,بیشک وہ,indeed they
57525,سوال کئے جانے والے ہیں,(are) to be questioned
57526,کیا ہے,What
57527,تم کو,(is) for you
57528,نہیں,(Why) not
57529,تم ایک دوسرے کی مدد کرتے ہو,you help one another
57530,بلکہ,Nay
57531,وہ,they
57532,آج کے دن,(on) that Day
57533,فرمان بردار ہیں/ہتھیار پھینک چکے ہیں/ ذلیل ہوچکے ہیں,(will) surrender
57534,اور متوجہ ہوں گے,And will approach
57535,ان میں سے بعض,some of them
57536,پر,to
57537,بعض,others
57538,ایک دوسرے سے سوال کرتے ہوں گے,questioning one another
57539,کہیں گے,They will say
57540,بیشک تم,Indeed you
57541,تھے تم,[you] used (to)
57542,آتے تم ہمارے پاس,come (to) us
57543,سے,from
57544,دائیں جانب,the right
57545,کہیں گے,They will say
57546,بلکہ,Nay
57547,نہ,not
57548,تھے تم,you were
57549,ایمان لانے والے,believers
57550,اور نہ,And not
57551,تھا,was
57552,ہمارے لئے,for us
57553,تم پر,over you
57554,کوئی,any
57555,زور,authority
57556,بلکہ,Nay
57557,تھے تم,you were
57558,قوم,a people
57559,ایک سرکش,transgressing
57560,تو سچی ہوگئی,So has been proved true
57561,ہم پر,against us
57562,بات,(the) Word
57563,ہمارے رب کی,(of) our Lord
57564,بیشک ہم,indeed we
57565,البتہ چکھنے والے ہیں,(will) certainly taste
57566,تو بہکایا ہم نے تم کو,So we led you astray
57567,بیشک ہم,indeed we
57568,تھے ہم ہی,were
57569,بہکے ہوئے,astray
57570,تو بیشک وہ,Then indeed they
57571,اس دن,that Day
57572,میں,in
57573,عذاب,the punishment
57574,مشترک ہوں گے,(will be) sharers
57575,بیشک ہم,Indeed We
57576,اسی طرح,thus
57577,ہم کریں گے,We deal
57578,گناه گاروں کے ساتھ,with the criminals
57579,بیشک وہ,Indeed they
57580,تھے وہ,were
57581,جب,when
57582,کہا جاتا,it was said
57583,ان سے,to them
57584,نہیں,(There is) no
57585,کوئی الٰہ برحق,god
57586,سوا,except
57587,اللہ کے,Allah
57588,وہ تکبر کرتے تھے,were arrogant
